ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,4,YCSB,false,0.9, 18727,, 30695,0,0,0,0, 31915, 12.2477,125334, 0.468002, 0.765024, 0.209483, 0, 0, 1.71339, 6.56505, 1.46261, 0, 0, 0, 0, 0, 0.00123035, 383762, 0, 1207
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,4,YCSB,false,0.99, 48963,, 28042,0,0,0,0, 31443, 12.3258,127218, 1.33252, 0.976459, 0.379029, 0, 0, 1.13462, 5.01271, 3.80214, 0, 0, 0, 0, 0, 0.0124264, 392016, 0, 2815
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.5, 1,, 25710,0,0,0,0, 25710, 19.4413,311160, 1.6755e-05, 0.827121, 0.0105075, 0, 0, 2.05757, 11.6192, 0.0184605, 0, 0, 0, 0, 0, 4.55e-06, 756171, 0, 5
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.7, 56,, 25407,0,0,0,0, 25408, 19.7396,314853, 0.00108483, 0.933891, 0.043254, 0, 0, 2.25267, 11.612, 0.0290755, 0, 0, 0, 0, 0, 0.000143018, 776886, 0, 172
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.9, 38467,, 26600,0,0,0,0, 27763, 21.39,288155, 0.895586, 2.35538, 1.04367, 0, 0, 1.92131, 11.3541, 3.01061, 0, 0, 0, 0, 0, 0.00949122, 770454, 0, 12304
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.99, 141917,, 32071,0,0,0,0, 37745, 28.8105,211961, 4.32895, 3.44467, 1.80412, 0, 0, 1.60861, 10.4615, 11.0047, 0, 0, 0, 0, 0, 0.0340745, 763336, 0, 28024
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.5, 47,, 24968,0,0,0,0, 24969, 18.6326,320390, 0.000696087, 0.802828, 0.0100572, 0, 0, 2.10399, 10.8119, 0.0220468, 0, 0, 0, 0, 0, 1.3428e-05, 746210, 0, 6
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.7, 1990,, 26028,0,0,0,0, 26076, 20.1425,306792, 0.0367759, 0.937417, 0.0189292, 0, 0, 2.22271, 12.2948, 0.178412, 0, 0, 0, 0, 0, 8.2998e-05, 772444, 0, 110
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.9, 76953,, 25042,0,0,0,0, 27626, 21.6382,289587, 2.02356, 1.59985, 0.464933, 0, 0, 1.55475, 9.44612, 5.98039, 0, 0, 0, 0, 0, 0.00666642, 783269, 0, 6280
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.99, 185208,, 29780,0,0,0,0, 37604, 29.6104,212755, 6.15924, 2.74268, 1.32364, 0, 0, 1.51511, 8.61258, 14.3089, 0, 0, 0, 0, 0, 0.00704263, 787469, 0, 16715
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.5, 0,, 24141,0,0,0,0, 24141, 36.6454,662762, 0, 1.66109, 0.0314101, 0, 0, 3.77132, 21.0021, 0.0374212, 0, 0, 0, 0, 0, 5.1588e-05, 1517949, 0, 35
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.7, 425,, 21126,0,0,0,0, 21131, 32.8855,757181, 0.00661744, 2.01707, 0.404003, 0, 0, 2.86199, 19.302, 0.0713913, 0, 0, 0, 0, 0, 0.000656661, 1556265, 0, 888
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.9, 175458,, 26722,0,0,0,0, 29562, 45.7227,541252, 4.39007, 5.86314, 3.09142, 0, 0, 2.36978, 19.1941, 13.6285, 0, 0, 0, 0, 0, 0.056634, 1546717, 0, 58923
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.99, 540956,, 35731,0,0,0,0, 47622, 74.5057,336010, 18.5984, 8.43258, 4.59701, 0, 0, 1.81094, 17.7795, 41.8574, 0, 0, 0, 0, 0, 0.065399, 1564664, 0, 126751
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.5, 183,, 18930,0,0,0,0, 18932, 28.3727,845090, 0.00351469, 1.41867, 0.0184385, 0, 0, 1.87839, 15.7224, 0.0475493, 0, 0, 0, 0, 0, 1.8668e-05, 1498595, 0, 17
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.7, 8302,, 20803,0,0,0,0, 20889, 32.5807,765927, 0.135216, 2.34599, 0.717916, 0, 0, 2.42105, 19.1037, 0.682536, 0, 0, 0, 0, 0, 0.000442111, 1559652, 0, 605
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.9, 282950,, 26387,0,0,0,0, 32347, 50.7972,494668, 9.35652, 3.99284, 1.28142, 0, 0, 2.12903, 16.0828, 21.8975, 0, 0, 0, 0, 0, 0.0218389, 1570484, 0, 38669
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.99, 630827,, 33520,0,0,0,0, 49554, 78.5612,322915, 25.4138, 6.62578, 3.12638, 0, 0, 1.87796, 15.4699, 48.8203, 0, 0, 0, 0, 0, 0.109787, 1585537, 0, 89436
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.5, 1,, 20070,0,0,0,0, 20070, 60.5652,1.59435e+06, 1.7534e-05, 3.91268, 0.303044, 0, 0, 5.64647, 32.8993, 0.0655998, 0, 0, 0, 0, 0, 7.5317e-05, 3017568, 0, 116
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.7, 2899,, 23155,0,0,0,0, 23172, 71.4372,1.38095e+06, 0.0517002, 4.49598, 0.764678, 0, 0, 6.96847, 42.0873, 0.301173, 0, 0, 0, 0, 0, 0.00422978, 3082862, 0, 5049
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.9, 757934,, 37055,0,0,0,0, 46266, 143.949,691717, 28.6453, 23.8357, 15.2146, 0, 0, 4.73385, 49.2267, 58.9806, 0, 0, 0, 0, 0, 0.395089, 3111630, 0, 352270
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.99, 2095706,, 47803,0,0,0,0, 79138, 251.063,404418, 99.3862, 31.5024, 20.038, 0, 0, 2.99052, 43.0762, 162.605, 0, 0, 0, 0, 0, 0.370626, 3172947, 0, 641204
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.5, 792,, 19219,0,0,0,0, 19223, 59.5738,1.66466e+06, 0.0102848, 4.02086, 0.0383616, 0, 0, 3.3503, 33.3655, 0.133694, 0, 0, 0, 0, 0, 6.2836e-05, 3099060, 0, 72
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.7, 33838,, 23400,0,0,0,0, 23625, 73.1333,1.35446e+06, 0.698106, 5.48557, 1.49499, 0, 0, 6.65187, 41.4592, 2.81161, 0, 0, 0, 0, 0, 0.00249542, 3095493, 0, 3076
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.9, 957036,, 28273,0,0,0,0, 40630, 127.777,787698, 38.849, 9.57988, 2.80157, 0, 0, 2.73741, 27.4772, 74.2449, 0, 0, 0, 0, 0, 0.145935, 3145297, 0, 223508
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.99, 2330126,, 42213,0,0,0,0, 81676, 256.672,391870, 123.986, 22.3885, 11.617, 0, 0, 2.87939, 35.4811, 179.585, 0, 0, 0, 0, 0, 0.269193, 3143190, 0, 521775
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.5, 0,, 19792,0,0,0,0, 19792, 1.97924,50524.5, 0, 0.0384383, 0.001537, 0, 0, 0.331431, 1.10846, 0.00309851, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.7, 0,, 18282,0,0,0,0, 18282, 1.82822,54698.2, 0, 0.0385053, 0.00153689, 0, 0, 0.310767, 1.01222, 0.0030553, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.9, 0,, 13746,0,0,0,0, 13746, 1.37469,72743.4, 0, 0.0374947, 0.00153596, 0, 0, 0.257065, 0.745152, 0.00306158, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.99, 0,, 10845,0,0,0,0, 10845, 1.0845,92208.1, 0, 0.0361278, 0.00153379, 0, 0, 0.22108, 0.578532, 0.0030612, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.5, 0,, 19858,0,0,0,0, 19858, 1.9859,50355.1, 0, 0.0384131, 0.0015425, 0, 0, 0.327409, 1.11435, 0.00306929, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.7, 0,, 18353,0,0,0,0, 18353, 1.83532,54486.5, 0, 0.039242, 0.00154102, 0, 0, 0.30802, 1.02044, 0.00308555, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.9, 0,, 13796,0,0,0,0, 13796, 1.37967,72481.2, 0, 0.0386541, 0.00154302, 0, 0, 0.254749, 0.752296, 0.00307401, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,1,YCSB,false,0.99, 0,, 10856,0,0,0,0, 10856, 1.08564,92111.4, 0, 0.0361585, 0.00154347, 0, 0, 0.21792, 0.583849, 0.00306704, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.5, 0,, 41210,0,0,0,0, 41210, 7.96703,48531.5, 0, 0.220136, 0.00260458, 0, 0, 1.43039, 5.00147, 0.00518141, 0, 0, 0, 0, 0, 0, 193326, 0, 0
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.7, 0,, 46256,0,0,0,0, 46256, 9.21129,43237.4, 0, 0.265657, 0.00581344, 0, 0, 1.7949, 5.83984, 0.00572446, 0, 0, 0, 0, 0, 8.306e-06, 199136, 0, 8
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.9, 328,, 33015,0,0,0,0, 33061, 6.38853,60492.8, 0.00891236, 0.315991, 0.0714689, 0, 0, 1.16841, 4.00135, 0.0309236, 0, 0, 0, 0, 0, 0.000139401, 193230, 0, 193
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.99, 3272,, 24089,0,0,0,0, 24447, 4.84367,81807.1, 0.0710373, 0.399894, 0.110818, 0, 0, 0.688518, 2.8895, 0.259555, 0, 0, 0, 0, 0, 0.00057995, 198123, 0, 892
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.5, 0,, 51800,0,0,0,0, 51800, 10.2721,38609.4, 0, 0.255772, 0.00490938, 0, 0, 2.07603, 6.58701, 0.00566594, 0, 0, 0, 0, 0, 0, 198300, 0, 0
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.7, 57,, 40648,0,0,0,0, 40655, 7.72827,49193.4, 0.00147962, 0.239156, 0.00702347, 0, 0, 1.34617, 4.87302, 0.0112313, 0, 0, 0, 0, 0, 3.811e-06, 190090, 0, 3
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.9, 3424,, 35222,0,0,0,0, 35676, 6.99942,56060, 0.0888958, 0.328663, 0.0598295, 0, 0, 1.23256, 4.18599, 0.274653, 0, 0, 0, 0, 0, 0.000106712, 196194, 0, 131
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,2,YCSB,false,0.99, 9496,, 25630,0,0,0,0, 26673, 5.19764,74982.5, 0.203171, 0.323221, 0.0878116, 0, 0, 0.78183, 2.73162, 0.740347, 0, 0, 0, 0, 0, 0.000165663, 194866, 0, 331
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,4,YCSB,false,0.5, 0,, 32935,0,0,0,0, 32935, 13.0771,121449, 0, 0.442426, 0.00506734, 0, 0, 1.89334, 7.90425, 0.00961232, 0, 0, 0, 0, 0, 8.94e-07, 397051, 0, 1
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,4,YCSB,false,0.7, 8,, 31759,0,0,0,0, 31759, 11.447,125946, 0.000161619, 0.43636, 0.0105174, 0, 0, 1.77603, 6.861, 0.0114522, 0, 0, 0, 0, 0, 3.5808e-05, 360427, 0, 40
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,4,YCSB,false,0.9, 5790,, 27274,0,0,0,0, 27645, 10.4265,144691, 0.139687, 0.795286, 0.266841, 0, 0, 1.50931, 6.1979, 0.461156, 0, 0, 0, 0, 0, 0.0107548, 377155, 0, 1852
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,4,YCSB,false,0.99, 31291,, 29278,0,0,0,0, 31566, 12.1236,126720, 0.878371, 1.347, 0.66677, 0, 0, 1.42868, 5.86113, 2.43529, 0, 0, 0, 0, 0, 0.00322591, 384074, 0, 5343
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,4,YCSB,false,0.5, 13,, 31154,0,0,0,0, 31154, 11.5759,128391, 0.000274417, 0.428113, 0.00780756, 0, 0, 1.61087, 6.90347, 0.0109547, 0, 0, 0, 0, 0, 0, 371559, 0, 0
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,4,YCSB,false,0.7, 443,, 31527,0,0,0,0, 31549, 12.3938,126786, 0.00840063, 0.448186, 0.00911283, 0, 0, 1.916, 7.57314, 0.0456343, 0, 0, 0, 0, 0, 1.4413e-05, 392839, 0, 18
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,4,YCSB,false,0.9, 18195,, 27420,0,0,0,0, 28536, 10.9062,140173, 0.426322, 0.691783, 0.201296, 0, 0, 1.44591, 5.67935, 1.41823, 0, 0, 0, 0, 0, 0.000609825, 382189, 0, 1039
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,4,YCSB,false,0.99, 47863,, 26702,0,0,0,0, 30025, 11.8923,133228, 1.31545, 0.892756, 0.324224, 0, 0, 1.16063, 4.72735, 3.70903, 0, 0, 0, 0, 0, 0.00116653, 396099, 0, 2741
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.5, 0,, 26091,0,0,0,0, 26091, 20.5484,306615, 0, 0.847016, 0.0104041, 0, 0, 2.3486, 12.1219, 0.0184168, 0, 0, 0, 0, 0, 8.448e-06, 787558, 0, 8
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.7, 38,, 26960,0,0,0,0, 26961, 20.2637,296715, 0.000937365, 1.07861, 0.208339, 0, 0, 2.24645, 12.3616, 0.0228395, 0, 0, 0, 0, 0, 0.000167675, 751567, 0, 203
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.9, 38542,, 24944,0,0,0,0, 26054, 20.1246,307060, 0.856778, 1.98817, 0.704158, 0, 0, 1.57037, 10.71, 3.0066, 0, 0, 0, 0, 0, 0.00987117, 772430, 0, 13118
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.99, 141957,, 31254,0,0,0,0, 36806, 28.5349,217371, 4.30193, 3.36138, 1.73773, 0, 0, 1.51337, 10.3226, 11.0198, 0, 0, 0, 0, 0, 0.0197087, 775331, 0, 28936
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.5, 45,, 26445,0,0,0,0, 26446, 19.8018,302495, 0.0007607, 0.861315, 0.0105067, 0, 0, 2.13625, 11.7166, 0.0235098, 0, 0, 0, 0, 0, 4.266e-06, 748741, 0, 3
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.7, 1922,, 26609,0,0,0,0, 26655, 20.2858,300124, 0.0348692, 0.923711, 0.0444411, 0, 0, 2.54795, 12.0616, 0.170073, 0, 0, 0, 0, 0, 9.5359e-05, 761032, 0, 109
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.9, 77163,, 26437,0,0,0,0, 29170, 22.6676,274261, 2.12306, 1.922, 0.729274, 0, 0, 1.76811, 9.83451, 5.98602, 0, 0, 0, 0, 0, 0.00398349, 777105, 0, 6640
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,8,YCSB,false,0.99, 182073,, 28707,0,0,0,0, 36068, 28.4738,221820, 5.80912, 2.48774, 1.0383, 0, 0, 1.12082, 8.2966, 14.0645, 0, 0, 0, 0, 0, 0.00819408, 789506, 0, 18155
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.5, 1,, 19380,0,0,0,0, 19380, 29.4764,825563, 1.5223e-05, 1.42727, 0.0194337, 0, 0, 2.31794, 16.3382, 0.0334635, 0, 0, 0, 0, 0, 1.7543e-05, 1520914, 0, 26
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.7, 411,, 19263,0,0,0,0, 19268, 29.8606,830380, 0.00727343, 1.90789, 0.339836, 0, 0, 2.40617, 17.1301, 0.069312, 0, 0, 0, 0, 0, 0.000766809, 1549728, 0, 1025
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.9, 178200,, 26438,0,0,0,0, 29282, 45.7266,546439, 4.43771, 5.67751, 2.86659, 0, 0, 2.42074, 18.8505, 13.8266, 0, 0, 0, 0, 0, 0.0427457, 1561674, 0, 59196
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.99, 555025,, 36358,0,0,0,0, 49127, 77.9599,325721, 20.2565, 8.94362, 5.2072, 0, 0, 2.12317, 18.8129, 42.8393, 0, 0, 0, 0, 0, 0.0624868, 1587071, 0, 116864
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.5, 180,, 24039,0,0,0,0, 24042, 36.8072,665501, 0.00332613, 1.58091, 0.020083, 0, 0, 3.73021, 21.4774, 0.0500408, 0, 0, 0, 0, 0, 1.7145e-05, 1530951, 0, 14
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.7, 8082,, 19451,0,0,0,0, 19532, 29.8592,819153, 0.123458, 1.61627, 0.0629999, 0, 0, 2.39038, 16.7667, 0.666086, 0, 0, 0, 0, 0, 0.000435684, 1528702, 0, 622
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.9, 288476,, 28560,0,0,0,0, 34978, 54.5969,457458, 10.015, 4.95974, 2.12703, 0, 0, 2.45994, 18.493, 22.353, 0, 0, 0, 0, 0, 0.0245377, 1560987, 0, 39641
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,YCSB,false,0.99, 642406,, 34032,0,0,0,0, 50522, 79.7836,316724, 26.0356, 6.84405, 3.20355, 0, 0, 1.83981, 16.0732, 49.5704, 0, 0, 0, 0, 0, 0.0408861, 1579335, 0, 95234
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.5, 2,, 24284,0,0,0,0, 24284, 70.5636,1.31772e+06, 2.8496e-05, 3.6691, 0.116742, 0, 0, 5.76463, 41.3159, 0.069734, 0, 0, 0, 0, 0, 0.000169238, 2905724, 0, 108
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.7, 2876,, 24807,0,0,0,0, 24825, 77.3559,1.28901e+06, 0.0542168, 7.86989, 3.83552, 0, 0, 7.83519, 46.7491, 0.303025, 0, 0, 0, 0, 0, 0.00433042, 3116019, 0, 5162
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.9, 720495,, 34005,0,0,0,0, 42147, 130.87,759312, 25.2716, 20.016, 12.5495, 0, 0, 3.61536, 43.3616, 56.1103, 0, 0, 0, 0, 0, 0.266573, 3105344, 0, 299117
50000,0,true,BAMBOO,,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.99, 1891922,, 42176,0,0,0,0, 66732, 212.017,479606, 77.9955, 18.2044, 8.55311, 0, 0, 2.38612, 30.5622, 147.134, 0, 0, 0, 0, 0, 0.275611, 3177648, 0, 581355
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.5, 772,, 23486,0,0,0,0, 23490, 73.4821,1.36226e+06, 0.0116473, 3.97785, 0.0422542, 0, 0, 5.2656, 43.4649, 0.134883, 0, 0, 0, 0, 0, 5.1322e-05, 3128190, 0, 63
50000,0,true,BAMBOO,,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,32,YCSB,false,0.7, 33583,, 24157,0,0,0,0, 24406, 75.9361,1.31115e+06, 0.773067, 6.8139, 2.55323, 0, 0, 7.12114, 43.3523, 2.77316, 0, 0, 0, 0, 0, 0.00240369, 3111370, 0, 2749
